label,face_index,sticker_index,sample_index,r,g,b,h_cos,h_sin,s,v
D,4,8,8,0.8197254901960784,0.8149411764705883,0.8489019607843137,-0.36726991542885773,-0.9301144065225952,0.04000554349332461,0.8489019607843137
D,4,8,9,0.820764705882353,0.8160588235294117,0.8497843137254901,-0.36857737395836065,-0.9295970736862067,0.03968711783843648,0.8497843137254901
R,5,0,0,0.9998540305010893,0.5570675381263617,0.30155337690631806,0.9274809720566363,0.3738703605166864,0.6984025990721958,0.9998540305010893
R,5,0,1,1.0,0.5568725490196078,0.29804901960784314,0.9263761234559674,0.37659962545214287,0.7019509803921569,1.0
R,5,0,2,0.9999411764705883,0.5568039215686275,0.29798039215686273,0.9263781543607814,0.376594629705619,0.7020020785536405,0.9999411764705883
R,5,0,3,0.9993627450980392,0.5562450980392157,0.29738235294117643,0.9263601837478382,0.3766388322606572,0.7024280178545151,0.9993627450980392
R,5,0,4,0.9999607843137255,0.5566274509803921,0.3014117647058823,0.9276990355947609,0.3733289425647985,0.6985764147613632,0.9999607843137255
R,5,0,5,0.9999803921568627,0.5568627450980392,0.2980392156862745,0.9263740924674806,0.3766046213272638,0.701954940292947,0.9999803921568627
R,5,0,6,1.0,0.5568823529411765,0.29817647058823527,0.9264158203689125,0.3765019625051042,0.7018235294117647,1.0
R,5,0,7,0.9998725490196079,0.5573627450980392,0.30820588235294116,0.9296890325087217,0.3683453580988865,0.6917548314981321,0.9998725490196079
R,5,0,8,0.9996176470588235,0.5586372549019608,0.3084803921568628,0.9290229740732873,0.37002204480817663,0.6914016143427388,0.9996176470588235
R,5,0,9,0.9999509803921569,0.5573137254901961,0.3062549019607843,0.9290364935992708,0.36998809921505876,0.6937300848080789,0.9999509803921569
R,5,1,0,0.9997331154684096,0.5596546840958605,0.3059291938997821,0.9275618029269841,0.3736697763411468,0.6939891365342602,0.9997331154684096
R,5,1,1,0.9997254901960785,0.5565,0.29771568627450984,0.9264103348315436,0.3765154598649402,0.7022025654101126,0.9997254901960785
R,5,1,2,0.9997450980392157,0.5573235294117648,0.29924509803921573,0.926494357490934,0.3763086572714763,0.7006786043501284,0.9997450980392157
R,5,1,3,0.9997941176470589,0.559235294117647,0.30798039215686274,0.9285443255780248,0.37122154495240584,0.6919561870581198,0.9997941176470589
R,5,1,4,0.9994215686274509,0.5582254901960784,0.3024607843137255,0.9270642468725719,0.37490249688497795,0.6973641616228995,0.9994215686274509
R,5,1,5,0.9994411764705883,0.5602156862745098,0.3078235294117647,0.9278635200431811,0.3729199487464802,0.6920043553750626,0.9994411764705883
R,5,1,6,0.9999901960784314,0.5615294117647058,0.31031372549019604,0.9281283283750514,0.3722604008859022,0.689683232188551,0.9999901960784314
R,5,1,7,0.9996372549019608,0.5592254901960784,0.30526470588235294,0.9275463916463257,0.37370802954162086,0.6946245206594548,0.9996372549019608
R,5,1,8,0.9999411764705883,0.5610882352941177,0.310343137254902,0.9283779931496707,0.371637325675705,0.6896386061925212,0.9999411764705883
R,5,1,9,0.9999019607843137,0.5635490196078432,0.3122156862745098,0.9276499300121683,0.37345094369732057,0.687753701343269,0.9999019607843137
R,5,2,0,0.9989858387799564,0.5667113289760348,0.31263725490196076,0.9257984500214864,0.37801749951267244,0.6870453586371364,0.9989858387799564
R,5,2,1,0.9997254901960785,0.5625294117647058,0.31064705882352944,0.92762710273352,0.37350764152051236,0.6892676420978309,0.9997254901960785
R,5,2,2,0.9999901960784314,0.5619313725490196,0.3109509803921569,0.9281301235552022,0.3722559250695752,0.6890459710389318,0.9999901960784314
R,5,2,3,0.9991470588235294,0.5637254901960784,0.3110980392156863,0.9269882770058921,0.37509030151904404,0.6886363859370246,0.9991470588235294
R,5,2,4,0.9976274509803922,0.5667745098039216,0.3099117647058824,0.9244789666870807,0.3812330522832294,0.6893512058020007,0.9976274509803922
R,5,2,5,0.999686274509804,0.5643725490196078,0.31276470588235294,0.927334201515305,0.37423425644904795,0.6871371410638631,0.999686274509804
R,5,2,6,0.9995882352941177,0.5673137254901961,0.31460784313725493,0.9262956406491061,0.37679753995277365,0.6852625590929597,0.9995882352941177
R,5,2,7,0.998656862745098,0.5704705882352941,0.31454901960784315,0.9242416487048392,0.3818080339638764,0.6850279296702434,0.998656862745098
R,5,2,8,0.9981274509803922,0.5696470588235294,0.31180392156862746,0.923603800519278,0.3833484311515384,0.6876111149309,0.9981274509803922
R,5,2,9,0.9983235294117648,0.5736372549019608,0.3174019607843137,0.9233550461078112,0.383947208385791,0.6820650305904998,0.9983235294117648
R,5,3,0,0.9982167755991286,0.5775435729847495,0.3420936819172113,0.930219065915072,0.3670047539311868,0.6572951985184912,0.9982167755991286
R,5,3,1,0.9985882352941177,0.5761960784313725,0.34455882352941175,0.93200680252002,0.36244078144768477,0.6549540527803959,0.9985882352941177
R,5,3,2,0.9987058823529412,0.5751372549019608,0.34184313725490195,0.9316287607741924,0.3634114088720144,0.6577139042682688,0.9987058823529412
R,5,3,3,0.9991470588235294,0.575578431372549,0.3382058823529412,0.9301063956713126,0.36729020233504694,0.6615054016661269,0.9991470588235294
R,5,3,4,0.998343137254902,0.5772058823529411,0.34728431372549023,0.9323931266109893,0.36144578770347235,0.6521393288880596,0.998343137254902
R,5,3,5,0.9962745098039216,0.5801960784313727,0.34411764705882353,0.9290048471688982,0.37006755320710316,0.6545955520566817,0.9962745098039216
R,5,3,6,0.9981568627450981,0.5777450980392157,0.3419803921568627,0.9300457922468397,0.3674436342133963,0.6573881271362905,0.9981568627450981
R,5,3,7,0.9972156862745097,0.5779901960784314,0.34418627450980394,0.9305340568275134,0.36620536463046255,0.6548527272012269,0.9972156862745097
R,5,3,8,0.9977156862745099,0.5798529411764707,0.3408333333333334,0.9282770761322162,0.37188932483660186,0.6583863138345436,0.9977156862745099
R,5,3,9,0.9998039215686275,0.5779901960784314,0.3358333333333333,0.9279493948754747,0.3727062121165147,0.6641008040792312,0.9998039215686275
R,5,4,0,0.9990751633986927,0.5861394335511984,0.3238246187363834,0.9183896180018443,0.3956772795428448,0.6758756191728517,0.9990751633986927
R,5,4,1,0.9992549019607844,0.5870196078431372,0.3263921568627451,0.9188568488187357,0.3945910432066383,0.6733644676425573,0.9992549019607844
R,5,4,2,0.9987843137254901,0.5875196078431373,0.3284607843137255,0.9192171349828202,0.39375101111486144,0.6711394243982881,0.9987843137254901
R,5,4,3,0.9995098039215686,0.587764705882353,0.32894117647058824,0.9194199414012617,0.3932772194695498,0.6708974987739087,0.9995098039215686
R,5,4,4,0.9994117647058823,0.5842254901960784,0.3188529411764706,0.9177823627792321,0.3970837878475651,0.6809593878752207,0.9994117647058823
R,5,4,5,0.9988725490196079,0.5854803921568628,0.32391176470588234,0.9187781502063328,0.39477425283752904,0.6757226284536487,0.9988725490196079
R,5,4,6,0.9989607843137256,0.5869607843137256,0.3278235294117647,0.9193620962887872,0.3934124246989243,0.671835436826506,0.9989607843137256
R,5,4,7,0.9988333333333334,0.585764705882353,0.3171274509803922,0.9160552042608562,0.4010521945415597,0.682502134843592,0.9988333333333334
R,5,4,8,0.9995784313725491,0.5833725490196078,0.31435294117647056,0.916669856210357,0.3996453111388689,0.6855144815951824,0.9995784313725491
R,5,4,9,0.9984705882352942,0.5871470588235294,0.32855882352941174,0.9194087281470484,0.3933034332510038,0.6709379050312243,0.9984705882352942
R,5,5,0,0.9995762527233115,0.5938572984749455,0.3676644880174292,0.9305646195047852,0.3661276948359881,0.6321796491105708,0.9995762527233115
R,5,5,1,0.9999705882352942,0.5933725490196079,0.3549803921568627,0.9260264564115777,0.37745860968564005,0.6450091669362825,0.9999705882352942
R,5,5,2,0.9999117647058823,0.5952843137254903,0.3678137254901961,0.9298281365103,0.36799407135683976,0.6321538174937004,0.9999117647058823
R,5,5,3,0.9997647058823529,0.5945686274509804,0.38067647058823534,0.9352605170892703,0.35396011805556676,0.6192339373970346,0.9997647058823529
R,5,5,4,1.0,0.5948039215686275,0.3551960784313726,0.925237004541009,0.3793896221933078,0.6448039215686274,1.0
R,5,5,5,1.0,0.5942254901960784,0.3677156862745098,0.9304532201119079,0.36641070560694794,0.6322843137254902,1.0
R,5,5,6,0.9978039215686274,0.5979411764705882,0.387078431372549,0.9353455337268842,0.35373539904449763,0.6120696431378714,0.9978039215686274
R,5,5,7,0.9995098039215686,0.5903039215686274,0.35512745098039217,0.9278502481627555,0.37295296886378715,0.644698381559588,0.9995098039215686
R,5,5,8,0.9992843137254902,0.5897843137254902,0.35999019607843136,0.9299884482719408,0.36758874585703466,0.6397519793577756,0.9992843137254902
R,5,5,9,0.9999411764705883,0.5944313725490197,0.3804019607843137,0.935271619016458,0.3539307823040172,0.6195756613134107,0.9999411764705883
R,5,6,0,0.9991481481481481,0.5852320261437908,0.35055882352941176,0.9290728230042814,0.3698968634022938,0.6491422976871366,0.9991481481481481
R,5,6,1,0.9996960784313726,0.5842549019607843,0.34919607843137257,0.9292547474090957,0.3694395950864736,0.6506977610842511,0.9996960784313726
R,5,6,2,0.9995980392156864,0.5839117647058824,0.34697058823529414,0.9285931265532873,0.3710994547530224,0.652889887111486,0.9995980392156864
R,5,6,3,0.9991274509803921,0.5834999999999999,0.3429901960784314,0.9272280047989857,0.374497299211212,0.6567102668014247,0.9991274509803921
R,5,6,4,0.9989607843137256,0.5848137254901961,0.3512058823529412,0.9295286543186518,0.36874988922107654,0.6484287592988793,0.9989607843137256
R,5,6,5,0.9997745098039216,0.5852352941176471,0.34962745098039216,0.928851605046125,0.3704520155205495,0.650293693676025,0.9997745098039216
R,5,6,6,0.9993039215686276,0.5867941176470588,0.3492254901960784,0.9276619096123824,0.3734211850636062,0.6505312521461017,0.9993039215686276
R,5,6,7,0.9983627450980392,0.585607843137255,0.35894117647058826,0.9318862165337486,0.3627507125208928,0.640470181571789,0.9983627450980392
R,5,6,8,0.9984313725490196,0.585107843137255,0.35442156862745094,0.9304675628445646,0.36637428197691,0.6450216025137472,0.9984313725490196
R,5,6,9,0.999078431372549,0.5878627450980393,0.3524509803921569,0.9282026142768214,0.37207513602722014,0.647223912232842,0.999078431372549
R,5,7,0,0.9997472766884532,0.5993398692810458,0.37225599128540304,0.9290454194851926,0.369965685616359,0.6276499071660812,0.9997472766884532
R,5,7,1,0.9999117647058823,0.5997941176470588,0.35755882352941176,0.9230332256338486,0.38472024170294544,0.6424096243786217,0.9999117647058823
R,5,7,2,1.0,0.5989117647058824,0.3669705882352941,0.9272889237238235,0.37434643305247733,0.633029411764706,1.0
R,5,7,3,1.0,0.5974509803921568,0.3757745098039216,0.9316446495082092,0.36337067443964977,0.6242254901960784,1.0
R,5,7,4,1.0,0.5982352941176471,0.3660980392156863,0.9273653543856027,0.37415705189835125,0.6339019607843137,1.0
R,5,7,5,1.0,0.5992058823529413,0.3681666666666667,0.927576359734562,0.3736336398955245,0.6318333333333332,1.0
R,5,7,6,0.9999411764705883,0.6007843137254902,0.36949019607843137,0.9271037158407375,0.37480488267136686,0.6304880679255643,0.9999411764705883
R,5,7,7,0.9992352941176471,0.5990490196078431,0.38367647058823534,0.9336249484313831,0.3582519444001627,0.6160299052216401,0.9992352941176471
R,5,7,8,0.9993039215686276,0.5994411764705883,0.3825,0.9329340990472813,0.3600471730688043,0.6172335645400231,0.9993039215686276
R,5,7,9,0.9993333333333334,0.601186274509804,0.3800686274509804,0.9309035974117195,0.3652649618098065,0.6196778244319743,0.9993333333333334
R,5,8,0,0.9980697167755992,0.6154989106753812,0.41992156862745095,0.9379074385435404,0.3468856248458487,0.5792662961620908,0.9980697167755992
R,5,8,1,0.9990490196078431,0.6034509803921568,0.38979411764705885,0.9333229283953333,0.3590380360512792,0.6098348429388732,0.9990490196078431
R,5,8,2,0.9983039215686275,0.6098431372549019,0.4046176470588236,0.9351920744872777,0.3541409095489845,0.5946949237432115,0.9983039215686275
R,5,8,3,0.997921568627451,0.6103823529411765,0.4128333333333334,0.9381406891199688,0.3462543103233663,0.5863068338114512,0.997921568627451
R,5,8,4,0.9978039215686274,0.6154411764705883,0.4169705882352941,0.9366600662812259,0.35023980389734344,0.5821116962741707,0.9978039215686274
R,5,8,5,0.9971470588235295,0.6174117647058823,0.4224313725490196,0.9375503371706093,0.34784963025893356,0.5763600074722985,0.9971470588235295
R,5,8,6,0.9978039215686274,0.6203725490196078,0.42837254901960786,0.938307821573204,0.3458011451319215,0.5706846407797516,0.9978039215686274
R,5,8,7,0.9971862745098039,0.6172745098039216,0.4275294117647059,0.9397809409462233,0.3417773881260011,0.571264243508696,0.9971862745098039
R,5,8,8,0.9982745098039216,0.6208333333333333,0.4349705882352941,0.9408981159757336,0.3386897331678582,0.5642775769956003,0.9982745098039216
R,5,8,9,0.9991372549019608,0.6244803921568628,0.4417745098039216,0.9416571659179828,0.3365735905791076,0.5578440222937435,0.9991372549019608
L,6,0,0,0.928264705882353,0.2564150326797386,0.232797385620915,0.9993677318990997,0.03555469643871581,0.7492122837961056,0.928264705882353
L,6,0,1,0.9267843137254902,0.254343137254902,0.23698039215686276,0.9996526338011507,0.02635548774776623,0.7442982270553886,0.9267843137254902
L,6,0,2,0.9245882352941177,0.2527843137254902,0.22898039215686275,0.9993579795748804,0.03582776381541314,0.7523433855028205,0.9245882352941177
L,6,0,3,0.9217843137254902,0.2511960784313726,0.221,0.9989821450405303,0.045107359601521055,0.7602476016251516,0.9217843137254902
L,6,0,4,0.9277941176470589,0.25457843137254904,0.2372843137254902,0.9996560783903897,0.026224510236552746,0.7442489565171448,0.9277941176470589
L,6,0,5,0.9275882352941176,0.2567745098039216,0.22879411764705881,0.9991210326941854,0.04191851653034158,0.75334517090494,0.9275882352941176
L,6,0,6,0.9274411764705882,0.2568529411764706,0.22708823529411765,0.9990097956471099,0.04449076534652779,0.755145403228364,0.9274411764705882
L,6,0,7,0.933264705882353,0.2600882352941177,0.24087254901960783,0.999577716422878,0.02905836937655872,0.7419032912083872,0.933264705882353
L,6,0,8,0.9335098039215687,0.26019607843137255,0.24094117647058821,0.9995762072167241,0.02911023816853116,0.7418975403810204,0.9335098039215687
L,6,0,9,0.9316274509803921,0.260921568627451,0.23323529411764707,0.9991384208084744,0.04150200072704854,0.749647464904342,0.9316274509803921
L,6,1,0,0.9397047930283224,0.27240958605664484,0.22080610021786493,0.9971761252737541,0.07509843662834963,0.7650260998389843,0.9397047930283224
L,6,1,1,0.9343235294117647,0.2651764705882353,0.22203921568627452,0.9979896118350869,0.06337771429495062,0.7623529658660455,0.9343235294117647
L,6,1,2,0.9363235294117648,0.26812745098039215,0.2215,0.9976679168251839,0.06825487336225848,0.7634364692948014,0.9363235294117648
L,6,1,3,0.9390882352941177,0.27160784313725495,0.22293137254901962,0.9974679881834612,0.07111689355728691,0.762608704730287,0.9390882352941177
L,6,1,4,0.9378627450980392,0.27076470588235296,0.21998039215686274,0.9972572814957275,0.07401293470570817,0.7654450042859234,0.9378627450980392
L,6,1,5,0.9411960784313725,0.2741372549019608,0.22315686274509805,0.997237278022983,0.07428197171125522,0.7629007729005646,0.9411960784313725
L,6,1,6,0.9415490196078431,0.27488235294117647,0.22094117647058825,0.9969292270644053,0.07830782990715089,0.7653428851079781,0.9415490196078431
L,6,1,7,0.944735294117647,0.2780686274509804,0.22112745098039216,0.996606656614432,0.08231143293494252,0.7659371335471082,0.944735294117647
L,6,1,8,0.9400196078431373,0.2733529411764706,0.21601960784313726,0.9965635059708039,0.08283223145116597,0.7701967001105526,0.9400196078431373
L,6,1,9,0.9422450980392157,0.2755686274509804,0.21955882352941178,0.9967083221255274,0.08107108365943995,0.7669833210209241,0.9422450980392157
L,6,2,0,0.9420359477124183,0.282223311546841,0.2659934640522876,0.9996840013211372,0.025137571532676695,0.7176397942156988,0.9420359477124183
L,6,2,1,0.9345000000000001,0.2757058823529412,0.2567647058823529,0.9995717573324099,0.029262637328132342,0.72523840997073,0.9345000000000001
L,6,2,2,0.9377156862745099,0.26684313725490194,0.24912745098039216,0.9996370910029746,0.02693856512716838,0.7343251748617312,0.9377156862745099
L,6,2,3,0.9380588235294118,0.2678137254901961,0.2482549019607843,0.999559212296245,0.029688063488720745,0.7353525218954454,0.9380588235294118
L,6,2,4,0.9390588235294118,0.2891372549019608,0.2718921568627451,0.9996336776815625,0.02706493016495768,0.7104631253654055,0.9390588235294118
L,6,2,5,0.9398725490196079,0.2810098039215686,0.26700980392156864,0.9997626369226449,0.021786918402559693,0.7159084982319256,0.9398725490196079
L,6,2,6,0.9403235294117647,0.2745,0.25991176470588234,0.9997479591784271,0.022450347849648004,0.7235932563886021,0.9403235294117647
L,6,2,7,0.9485196078431373,0.3013529411764706,0.28385294117647064,0.9996199261181067,0.027568157494306383,0.700741092931193,0.9485196078431373
L,6,2,8,0.9495588235294118,0.290578431372549,0.2781078431372549,0.9998108707045495,0.019447951589060052,0.7071188890609674,0.9495588235294118
L,6,2,9,0.9507156862745099,0.2930686274509804,0.2790196078431373,0.999760140850349,0.021901159030749344,0.7065162467903436,0.9507156862745099
L,6,3,0,0.9639836601307189,0.3272723311546841,0.31387037037037036,0.9997669929983292,0.02158609995063719,0.6744028105955565,0.9639836601307189
L,6,3,1,0.9560392156862745,0.3355294117647059,0.3377450980392157,0.999993008892604,-0.003739273447663833,0.6490422084580992,0.9560392156862745
L,6,3,2,0.9600098039215686,0.326686274509804,0.3179705882352941,0.9998989584513766,0.014215234357982736,0.66878401977104,0.9600098039215686
L,6,3,3,0.9639607843137254,0.32556862745098036,0.30901960784313726,0.9996499405143146,0.02645744563875021,0.679427199869818,0.9639607843137254
L,6,3,4,0.9589411764705882,0.3287843137254902,0.32419607843137255,0.9999713504491385,0.0075695627962391624,0.6619228724491882,0.9589411764705882
L,6,3,5,0.9625,0.32994117647058824,0.32018627450980397,0.9998735352472529,0.015903254766262392,0.6673389355742296,0.9625
L,6,3,6,0.9666666666666667,0.32924509803921564,0.3141372549019608,0.999706092467887,0.024243116189724533,0.6750304259634887,0.9666666666666667
L,6,3,7,0.9669313725490196,0.3237156862745098,0.3052843137254902,0.9995745397171817,0.029167439880529764,0.684275097082949,0.9669313725490196
L,6,3,8,0.9709705882352941,0.3196960784313726,0.2952843137254902,0.9992843781511054,0.037825012665676165,0.695887478670019,0.9709705882352941
L,6,3,9,0.9698333333333333,0.3262843137254902,0.3010098039215687,0.9992170879833034,0.03956274866799863,0.689627285868807,0.9698333333333333
L,6,4,0,0.961066448801743,0.29395098039215684,0.24018082788671025,0.9969510083573861,0.07803003867223741,0.7500892595031617,0.961066448801743
L,6,4,1,0.9656470588235294,0.29858823529411765,0.24854901960784315,0.9973313114180483,0.07300859720030264,0.7426088369070825,0.9656470588235294
L,6,4,2,0.9673333333333334,0.2993529411764706,0.25129411764705883,0.9975309999365919,0.07022751715320062,0.7402197267604491,0.9673333333333334
L,6,4,3,0.9661666666666667,0.2974607843137255,0.25400980392156863,0.9979595435767263,0.063849427437778,0.7370952521080884,0.9661666666666667
L,6,4,4,0.9600392156862745,0.29305882352941176,0.2396470588235294,0.9969873757939189,0.07756398976042307,0.7503778440423186,0.9600392156862745
L,6,4,5,0.9574901960784313,0.2908235294117647,0.23301960784313727,0.9965114282801054,0.08345641561404628,0.7566349934469201,0.9574901960784313
L,6,4,6,0.9605588235294118,0.29389215686274506,0.23695098039215687,0.996606656614432,0.08231143293494246,0.7533196566541127,0.9605588235294118
L,6,4,7,0.9615196078431373,0.29501960784313724,0.23580392156862745,0.9963515911904103,0.0853434633251877,0.7547591129237827,0.9615196078431373
L,6,4,8,0.9524313725490197,0.285764705882353,0.22694117647058826,0.9963974885425265,0.08480592447550919,0.7617243792975666,0.9524313725490197
L,6,4,9,0.9584117647058824,0.2915980392156863,0.23541176470588235,0.9966904311595974,0.08129074015467973,0.7543730436383723,0.9584117647058824
L,6,5,0,0.9696132897603487,0.3570980392156863,0.35340305010893247,0.9999802851118959,0.006279282405776952,0.6355216519399397,0.9696132897603487
L,6,5,1,0.9692745098039215,0.33704901960784317,0.3261274509803922,0.9998418878450737,0.017781993993901724,0.6635344810147067,0.9692745098039215
L,6,5,2,0.965872549019608,0.34871568627450983,0.34440196078431373,0.9999735826544154,0.007268699559967666,0.6434291862483379,0.965872549019608
L,6,5,3,0.961843137254902,0.364078431372549,0.36426470588235293,0.9999999467556467,-0.00032632606966525565,0.6214783707750642,0.961843137254902
L,6,5,4,0.9688725490196078,0.3498627450980392,0.3383823529411765,0.9998182096388608,0.019066926195453342,0.6507462686567163,0.9688725490196078
L,6,5,5,0.9733627450980392,0.35665686274509806,0.3473235294117647,0.9998781322214033,0.015611556790976335,0.6431715399413797,0.9733627450980392
L,6,5,6,0.963921568627451,0.3725392156862745,0.3751078431372549,0.9999896559167075,-0.004548412864377445,0.6135170870626526,0.963921568627451
L,6,5,7,0.9759705882352941,0.3535392156862745,0.3483627450980392,0.999962699442975,0.008637113100936627,0.6430602015088047,0.9759705882352941
L,6,5,8,0.9766960784313725,0.3573235294117647,0.3591666666666667,0.9999951444510429,-0.003116259671116592,0.6341507483211708,0.9766960784313725
L,6,5,9,0.9707058823529412,0.37411764705882355,0.3774901960784314,0.9999824776180041,-0.005919835889455946,0.6145921706459823,0.9707058823529412
L,6,6,0,0.9612679738562091,0.3471917211328976,0.31473529411764706,0.9986185102305075,0.052545894463808696,0.6725831894148523,0.9612679738562091
L,6,6,1,0.9514411764705882,0.34265686274509805,0.31399019607843137,0.998891315997566,0.047075883684225814,0.669984646614527,0.9514411764705882
L,6,6,2,0.9619901960784314,0.3336470588235294,0.3039313725490196,0.9988821374525583,0.04727023882114844,0.6840598024927896,0.9619901960784314
L,6,6,3,0.9762549019607842,0.3339901960784314,0.29658823529411765,0.9983400162027324,0.05759524327866008,0.6961979553716685,0.9762549019607842
L,6,6,4,0.9515098039215686,0.35343137254901963,0.3205294117647059,0.9985095028207622,0.054578134602001005,0.663135986152039,0.9515098039215686
L,6,6,5,0.962764705882353,0.3468823529411765,0.320921568627451,0.9991031080532929,0.042343588396002246,0.6666666666666666,0.962764705882353
L,6,6,6,0.9734313725490196,0.34610784313725496,0.315343137254902,0.9988019421641033,0.04893547107380443,0.6760499546782153,0.9734313725490196
L,6,6,7,0.9505,0.35990196078431375,0.32453921568627453,0.9982505631902885,0.05912540139628437,0.6585594784994482,0.9505
L,6,6,8,0.9590686274509804,0.35840196078431374,0.32279411764705884,0.9982832572370574,0.05857079750328738,0.6634295936621517,0.9590686274509804
L,6,6,9,0.9644509803921568,0.34970588235294114,0.31398039215686274,0.9983464833092268,0.057483034576296055,0.6744465000914877,0.9644509803921568
L,6,7,0,0.9639618736383442,0.40169607843137256,0.36218845315904136,0.9976376076969228,0.06869646067128035,0.6242709768260752,0.9639618736383442
L,6,7,1,0.968186274509804,0.3886078431372549,0.35142156862745094,0.9980074497758779,0.06309619791911976,0.6370310364032202,0.968186274509804
L,6,7,2,0.9669215686274509,0.39225490196078433,0.35584313725490196,0.998053851982688,0.0623579068163664,0.6319834526392635,0.9669215686274509
L,6,7,3,0.9687450980392157,0.3976470588235294,0.362078431372549,0.9981158097262112,0.06135821358701638,0.626239727968263,0.9687450980392157
L,6,7,4,0.9620392156862745,0.39509803921568626,0.35827450980392156,0.9979611044190474,0.06382502696211952,0.6275884558943421,0.9620392156862745
L,6,7,5,0.9624901960784313,0.39954901960784317,0.3580392156862745,0.9974152457861867,0.0718528181304034,0.6280074154053008,0.9624901960784313
L,6,7,6,0.9648333333333333,0.4086372549019608,0.36415686274509806,0.9969948540089958,0.07746780673015839,0.6225701888978081,0.9648333333333333
L,6,7,7,0.9624117647058823,0.40648039215686277,0.36396078431372547,0.9972333882326898,0.0743341737961037,0.6218242568710144,0.9624117647058823
L,6,7,8,0.959607843137255,0.41183333333333333,0.3673921568627451,0.9969138643363336,0.07850316613996096,0.6171434409480997,0.959607843137255
L,6,7,9,0.960421568627451,0.41515686274509805,0.3785294117647059,0.9978283073081868,0.06586857471115272,0.6058716045854047,0.960421568627451
L,6,8,0,0.9535936819172113,0.4639738562091503,0.44386165577342046,0.9991465053801657,0.04130690967141639,0.5345379649736862,0.9535936819172113
L,6,8,1,0.9619019607843137,0.4323823529411765,0.40901960784313723,0.9990210992593745,0.04423622084435902,0.574780357543266,0.9619019607843137
L,6,8,2,0.9598529411764707,0.44522549019607843,0.42513725490196075,0.9992262352348853,0.039331041409015874,0.5570808436749911,0.9598529411764707
L,6,8,3,0.9553529411764706,0.45797058823529413,0.44222549019607843,0.9994837856032347,0.03212728305081556,0.5371077314615275,0.9553529411764706
L,6,8,4,0.9568627450980393,0.458578431372549,0.43639215686274513,0.9990038344893419,0.044624417930002686,0.5439344262295082,0.9568627450980393
L,6,8,5,0.957078431372549,0.47240196078431373,0.45484313725490194,0.9993298761126678,0.03660326090172825,0.5247587633934975,0.957078431372549
L,6,8,6,0.9483921568627451,0.48016666666666663,0.46235294117647063,0.9992635541559298,0.03837120451144322,0.512487595104201,0.9483921568627451
L,6,8,7,0.950764705882353,0.4692352941176471,0.44516666666666665,0.9987576922746194,0.049830433695450836,0.5317804038029244,0.950764705882353
L,6,8,8,0.9495098039215686,0.4746470588235294,0.4571764705882353,0.9993096428313147,0.03715155103559206,0.5185131646876613,0.9495098039215686
L,6,8,9,0.9426274509803921,0.48515686274509806,0.46244117647058824,0.9987732087721011,0.04951845554014235,0.5094125722843948,0.9426274509803921
